text,funny
"The long-beaked echidnas make up one of the two genera of echidnas , spiny monotremes that lives in New Guinea.",0
The Longest Day Has An End,0
"The longest escalator is at Angel station , 60 m long , with a vertical rise of 27.5 m. They run 20 hours a day , 364 days a year , with 95 % of them operational at any one time , and can cope with 13,000 passengers per hour.",0
The longest recorded length of this species is one found on Guam measuring three meters.,0
"The Louisiana National Guard delivered three truckloads of water and seven truckloads of MRE 's to the Superdome , enough to supply 15,000 people for three days.",0
"The lower class of society would go to a place called `` hel '' , similar to life on earth.",0
The Lyside Sulphur can grow from egg to adult in as little as 13 days.,0
"The Lyside Sulphur may be found in open , subtropical scrubs.",0
The Mac Mini is the first Macintosh desktop not to include a keyboard or mouse.,0
The mail has became so slow that the seeds I ordered arrived in full bloom.,1
The main character is a brave hamster named Hamtaro who goes on adventures and makes friends.,0
The main difference between early water turbines and water wheels is a swirl component of the water which passes energy to a spinning rotor.,0
The main difficulty of water wheels was their inseparability from water.,0
The main idea is that this category should cover enough main topics so that every single article would fit into at least one of the topics shown here.,0
The main ingredient in hand sanitizer is paranoia.,1
"The Main Ingredient is an American soul and R&B group best known for their 1972 hit song , `` Everybody Plays the Fool ''.",0
The main plot follows two terminally ill men on their road trip with a wish list of things to do before they `` kick the bucket . '',0
The main reason Santa is so jolly is because he knows where all the bad girls live.,1
The main thing I learned in high school was how to text without being caught.,1
"The main variants named using this convention are : Bird Flu , Human Flu , Swine Flu , Horse Flu and Dog Flu.",0
"The major categories of hunting dogs include hounds , terriers , cur type dogs , and gun dogs.",0
"The majority of Christians keep Sunday as a day of worship and rest , every week commemorating the resurrection of Jesus on the first day of the week on the Jewish calendar.",0
The Making a Murderer effect: U.S. exonerations hit record high as more cases probed.  ,0
The man was about 70 at the time of death.,0
The man who invented Chinese whispers has died. Pass it on...,1
"The man who invented the ""VELCRO"" died today. RIP.",1
The man who survived mustard gas and pepper spray is now a seasoned veteran.,1
"The Marco Polo sheep is a subspecies of argali sheep , named after Marco Polo.",0
The marriage to Cosima lasted to the end of Wagner 's life.,0
The marriage was annulled after two years.,0
The marriage was not to last long as Emibai died a few months later.,0
"The match consists of thirty contestants , beginning with the two wrestlers who chose entry numbers one and two in the ring.",0
The May Queen is a girl who is selected to ride or walk at the front of a parade for May Day celebrations.,0
The mean anomaly is one of three angular parameters that define a position along an orbit ; the other two being the eccentric anomaly and the true anomaly.,0
"The meaning of the name is Live , or Lieb for life or loveley , and - werde from werda means island , high place in a wather.",0
The medal is given annually to an outstanding work of illustration in children 's literature.,0
"The MeiÃen area , where Radebeul is located , is one of the northeasternmost areas where wine is grown today.",0
"The members of this sect , like the Mandaeans , wore white and performed baptisms.",0
The Mesolithic or `` Middle Stone Age '' was a period in the development of human technology in between the Paleolithic or Old Stone Age and the Neolithic or New Stone Age.,0
The metal 's Quenya name is mistarille.,0
The method compares words in a text to a set list of everyday words.,0
The Mexican anti-graft officials fighting corruption with caviar and champagne:  ,0
The Mexican Wolf is a subspecies of the Gray Wolf.,0
The mezzanine floor has long since disappeared.,0
The migration from water wheels to modern turbines took about one hundred years.,0
The Migration Machine: Enter the world of people-smuggling,0
The Milky Way and the Andromeda Galaxy are the two brightest galaxies within the group ; many of the other member galaxies are dwarf companions of these two galaxies.,0
The Mill Cannot Grind With The Water That Is Past,0
"The mills have now all closed . Today Swizzels Matlow , who make children 's sweets , is a large employer.",0
The Miss Universe pageant is fixed. All the winners are from Earth.,1
"The missus accused me of being far too competitive! I said 'I'm not!, and i'll be the first to admit that'.",1
